代码,Yahoo代码,行业,最新价,流通市值_亿港元,PE_TTM,距52周高点跌幅_%,52周高点,营收5年CAGR_%,净利润5年CAGR_%,最新季度营收同比_%,最新季度净利润同比_%,营业利润占比_%,ROE_%,资产负债率_%,经营现金流_原始值,数据日期,待核验项,已在Watchlist
01866,1866.HK,Basic Materials,10.31,131.45,12.353105,20.57,12.98,3.19,-11.09,,,,9.56,43.07,3376765000.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
01876,1876.HK,Consumer Defensive,6.3,834.31,19.386919,30.77,9.1,-3.82,-18.79,,,,4.77,1.88,951000000.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
01882,1882.HK,Industrials,20.02,319.52,8.294774,23.59,26.2,12.94,13.38,,,,14.32,9.12,3479819000.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00027,0027.HK,Consumer Cyclical,36.0,1576.44,14.778325,18.59,44.22,62.51,nan,,,,12.84,2.04,14253563000.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00101,0101.HK,Real Estate,7.345,382.16,22.464247,28.69,10.3,-1.3,-22.21,,,,1.34,24.17,5864000000.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
06181,6181.HK,Consumer Cyclical,397.8,572.83,12.026795,55.7,898.0,176.31,272.04,,,,43.87,31.36,-6848198000.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
06618,6618.HK,Healthcare,38.66,1233.25,17.078385,46.08,71.7,16.26,141.83,,,,8.95,0.78,10173949000.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
06655,6655.HK,Basic Materials,14.85,109.11,8.455618,26.49,20.2,5.07,1.87,,,,8.9,31.15,6694037666.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
06690,6690.HK,Consumer Cyclical,21.34,609.04,9.097993,24.33,28.2,7.47,9.95,,,,16.47,15.32,26002941969.92,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
03330,3330.HK,Basic Materials,25.2,301.64,20.38835,19.23,31.2,9.08,85.89,,,,31.63,38.91,725733000.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
03393,3393.HK,Industrials,16.44,171.63,14.678571,51.36,33.8,19.82,48.4,,,,16.97,14.27,1407697000.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
03606,3606.HK,Consumer Cyclical,57.4,348.28,15.137329,33.26,86.0,17.68,25.11,,,,24.8,24.11,12055090552.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
01698,1698.HK,Communication Services,34.52,1086.69,10.334211,66.55,103.2,5.1,44.33,,,,13.77,3.72,10231000000.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
01766,1766.HK,Industrials,5.24,229.04,9.574876,22.49,6.76,6.99,4.19,,,,7.66,3.94,24185716000.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
01772,1772.HK,Basic Materials,40.6,196.1,18.918327,55.48,91.2,-17.97,-57.15,,,,3.57,29.88,2944844627.19,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02245,2245.HK,Basic Materials,18.8,103.53,8.772942,39.0,30.82,30.06,18.09,,,,22.45,38.57,6464353000.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02282,2282.HK,Consumer Cyclical,10.26,389.88,8.493377,40.07,17.12,87.6,nan,,,,156.27,64.6,8737668000.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02285,2285.HK,Industrials,20.4,103.84,12.34626,25.0,27.2,-6.47,-11.2,,,,9.59,15.21,229355000.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02299,2299.HK,Consumer Cyclical,5.3,111.83,7.677221,16.8,6.37,5.06,-0.65,,,,5.59,8.17,-1095469000.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
01898,1898.HK,Energy,11.19,459.54,9.112378,26.57,15.24,-12.44,-7.4,,,,9.04,19.33,29791934000.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02057,2057.HK,Industrials,169.5,1286.51,11.065616,17.56,205.6,11.54,10.07,,,,13.68,12.61,11968419000.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02096,2096.HK,Healthcare,12.08,310.21,19.170974,19.89,15.08,6.93,13.02,,,,14.29,8.06,2013530000.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00551,0551.HK,Consumer Cyclical,13.87,222.61,10.071614,27.38,19.1,-3.62,8.74,,,,8.25,12.95,591240000.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00576,0576.HK,Industrials,6.4,129.49,6.394036,21.57,8.16,8.82,0.93,,,,10.57,36.38,4203482000.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00590,0590.HK,Consumer Cyclical,25.8,151.45,7.413793,25.22,34.5,12.83,16.77,,,,13.63,21.49,23240000.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00631,0631.HK,Industrials,8.095,266.33,13.566078,50.15,16.24,16.13,2.23,,,,13.48,25.06,2457148000.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
09896,9896.HK,Consumer Cyclical,21.98,272.32,11.375606,57.69,51.95,28.59,23.6,,,,11.35,37.83,2577891000.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
09899,9899.HK,Communication Services,95.1,199.71,6.332468,67.96,296.8,-4.8,nan,,,,21.35,0.04,1618081000.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
09911,9911.HK,Technology,8.09,113.26,10.976934,42.58,14.09,35.0,92.93,,,,38.39,1.96,1454668000.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
09961,9961.HK,Consumer Cyclical,363.0,2285.83,6.403924,40.78,613.0,46.04,187.37,,,,19.48,11.82,14379000000.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
09985,9985.HK,Consumer Defensive,8.385,203.76,11.849378,41.77,14.4,15.96,111.19,,,,19.52,19.58,1494379000.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
06030,6030.HK,Financial Services,26.24,898.46,10.188436,19.26,32.5,4.88,12.16,,,,9.4,13.91,74104321265.96,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
06055,6055.HK,Consumer Defensive,23.7,163.93,16.690141,50.73,48.1,20.54,37.77,,,,26.9,31.44,1035402000.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
06060,6060.HK,Financial Services,10.52,171.98,12.45226,49.57,20.86,16.26,nan,,,,4.33,5.93,3535832000.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
06066,6066.HK,Financial Services,11.54,145.52,6.184352,25.21,15.43,15.45,7.87,,,,7.93,27.38,42719709000.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
06099,6099.HK,Financial Services,14.89,189.78,8.699119,20.16,18.65,10.31,15.24,,,,8.95,29.45,-31368505124.65,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02018,2018.HK,Technology,40.1,463.56,15.791397,21.06,50.8,15.55,45.16,,,,10.31,22.11,7183014000.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02367,2367.HK,Consumer Defensive,27.58,292.9,15.026547,58.02,65.7,32.65,24.09,,,,19.32,0.09,1780622000.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02378,2378.HK,Financial Services,109.7,2740.31,9.113962,16.39,131.2,nan,nan,,,,19.77,2.49,2450000000.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02382,2382.HK,Technology,61.75,666.28,12.45758,32.44,91.4,9.2,24.43,,,,15.92,10.54,6079499000.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00358,0358.HK,Basic Materials,37.44,519.47,13.864855,30.34,53.75,4.3,5.96,,,,8.77,34.46,-6914101315.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00384,0384.HK,Utilities,5.935,323.34,11.87,32.94,8.85,-7.16,-14.12,,,,4.76,42.18,7017584000.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00392,0392.HK,Industrials,31.08,390.99,6.627361,15.73,36.88,3.19,-8.09,,,,5.68,37.06,7407674000.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00425,0425.HK,Consumer Cyclical,29.0,339.59,10.694497,37.98,46.76,14.14,21.51,,,,11.45,21.37,4912275000.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00285,0285.HK,Technology,23.58,531.26,12.967174,49.51,46.7,18.75,23.68,,,,10.2,10.63,18768443000.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00288,0288.HK,Consumer Defensive,8.205,1052.7,8.578325,24.31,10.84,-0.13,4.58,,,,14.01,18.82,2526000000.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00291,0291.HK,Consumer Defensive,21.12,685.13,21.344172,28.16,29.4,2.51,-8.11,,,,10.45,4.96,7127000000.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00303,0303.HK,Technology,52.1,132.33,12.56004,23.27,67.9,-3.29,-3.49,,,,20.72,9.76,123900000.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00762,0762.HK,Communication Services,5.81,1777.74,9.642366,45.6,10.68,3.39,7.52,,,,5.65,5.09,90175000000.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00763,0763.HK,Technology,23.86,180.26,22.184228,48.64,46.46,2.88,-11.41,,,,7.45,30.31,3918746000.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02460,2460.HK,Consumer Defensive,7.63,182.97,16.723214,36.63,12.04,-4.48,-0.15,,,,9.18,0.28,1511086000.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02507,2507.HK,Industrials,46.54,170.26,15.757597,33.04,69.5,14.85,16.39,,,,15.71,2.11,145997000.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02518,2518.HK,Communication Services,42.6,199.06,15.694907,26.55,58.0,-2.4,-6.79,,,,6.83,0.15,889462000.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00512,0512.HK,Healthcare,5.255,186.53,14.827878,46.81,9.88,8.71,-15.81,,,,7.29,17.38,1649523000.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
01585,1585.HK,Consumer Cyclical,10.01,311.58,8.982593,33.31,15.01,6.02,10.45,,,,27.83,7.05,5989810000.0,2026-08-23,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
