二筛排名,代码,行业,二筛总分,优先级,异常惩罚,PE_TTM,距52周高点跌幅_%,营收5年CAGR_%,净利润5年CAGR_%,已在Watchlist,量化警示,52周高点,营收3年CAGR_%,净利润3年CAGR_%,经营现金流3年CAGR_%,应收账款3年CAGR_%,库存3年CAGR_%,毛利率_%,净利率_%,ROE_%,ROA_%,资产负债率_%,长期债务权益比,利息保障倍数,流动比率,总资产周转率,FCF净利润转化率,股数3年CAGR_%,经营现金流_原始值
262,OGE,,38.5,C-暂缓,0.0,20.651823,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
263,BRK.A,,38.4,C-暂缓,0.0,15.161696,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
264,SNA,,38.4,C-暂缓,0.0,20.835942,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
265,WES,,38.4,C-暂缓,0.0,15.201386,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
266,NU,,38.4,C-暂缓,0.0,20.920631,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
267,BEAV,,38.3,C-暂缓,0.0,20.931818,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
268,CTRA,,38.3,C-暂缓,0.0,15.00149,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
269,MTDR,Energy,38.3,C-暂缓,8.0,9.015877,21.44,4.58,-14.49,否,FCF/NI<70%,66.84,4.58,-14.49,7.01,1.65,42.4,45.78,20.76,13.42,6.73,29.78,0.62,5.96,0.79,0.32,0.32,1.47,2425015000.0
270,PPL,,38.3,C-暂缓,0.0,20.970696,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
271,VBR,,38.3,C-暂缓,0.0,21.024089,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
272,NWBI,,38.3,C-暂缓,0.0,14.966326,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
273,TRU,,38.3,C-暂缓,0.0,20.960422,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
274,UFPI,,38.3,C-暂缓,0.0,21.066086,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
275,POST,,38.2,C-暂缓,0.0,14.863566,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
276,VCTR,,38.2,C-暂缓,0.0,21.19496,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
277,VFC,,38.2,C-暂缓,0.0,21.115942,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
278,WEC,,38.2,C-暂缓,0.0,21.121996,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
279,URBN,,38.2,C-暂缓,0.0,14.890703,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
280,QGEN,,38.1,C-暂缓,0.0,21.289005,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
281,OII,,38.1,C-暂缓,0.0,14.716381,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
282,ONON,,38.1,C-暂缓,0.0,21.312715,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
283,TTEK,,38.1,C-暂缓,0.0,21.328931,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
284,FOX,,38.1,C-暂缓,0.0,14.638581,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
285,GEO,,38.1,C-暂缓,0.0,14.659496,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
286,HAYW,,38.1,C-暂缓,0.0,21.250325,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
287,FCF,,38.1,C-暂缓,0.0,13.197694,,,,否,无,,,,7.39,,,nan,nan,nan,,,,,,,nan,,187540000.0
288,AMTM,Industrials,38.0,C-暂缓,14.0,27.09988,40.91,23.31,nan,否,应收增速>营收；股数膨胀>2%,38.11,23.31,nan,62.73,88.86,,10.51,0.46,1.47,0.56,36.36,0.93,1.33,1.32,1.23,7.82,16.68,543000000.0
289,VIV,,38.0,C-暂缓,0.0,14.510624,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
290,EPR,,38.0,C-暂缓,0.0,19.682711,,,,否,无,,,,,22.23,,nan,nan,nan,nan,54.99,1.35,,3.87,,nan,0.49,
291,POR,,37.9,C-暂缓,0.0,21.566563,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
292,MDU,,37.9,C-暂缓,0.0,21.634022,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
293,ET,,37.9,C-暂缓,0.0,14.346662,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
294,BTI,Consumer Defensive,37.8,C-暂缓,10.0,14.480611,17.03,-2.53,5.21,否,经营现金流3Y为负,67.3,-2.53,5.21,-15.18,-4.51,-8.24,83.5,30.32,16.2,6.8,32.09,0.73,6.12,0.87,0.22,0.73,-0.85,6342000000.0
295,PTC,,37.8,C-暂缓,0.0,14.341595,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
296,VCR,,37.8,C-暂缓,0.0,21.799968,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
297,NUE,,37.8,C-暂缓,0.0,21.692737,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
298,TS,,37.8,C-暂缓,0.0,14.235522,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
299,UNM,,37.8,C-暂缓,0.0,21.666148,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
300,AB,Financial Services,37.7,C-暂缓,10.0,10.759265,17.37,2.89,3.03,否,经营现金流3Y为负,44.11,2.89,3.03,-0.95,,,nan,90.11,24.21,18.31,,,,,0.2,1.18,-6.75,352372000.0
301,EGO,,37.7,C-暂缓,0.0,14.180444,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
302,MDYG,,37.7,C-暂缓,0.0,14.14934,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
303,OUT,,37.7,C-暂缓,0.0,21.874554,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
304,STE,,37.7,C-暂缓,0.0,28.923148,,,,否,无,,,,21.01,,,nan,nan,nan,,,,,,,nan,,1341400000.0
305,SKWD,,37.6,C-暂缓,0.0,13.978763,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
306,FRME,,37.6,C-暂缓,0.0,14.035981,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
307,HBAN,,37.6,C-暂缓,0.0,13.934042,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
308,GME,,37.5,C-暂缓,0.0,13.808904,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
309,VNT,,37.5,C-暂缓,0.0,13.782319,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
310,OLED,,37.5,C-暂缓,0.0,22.205184,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
311,HCA,,37.5,C-暂缓,0.0,13.878486,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
312,HESM,,37.5,C-暂缓,0.0,13.839951,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
313,EXG,,37.5,C-暂缓,0.0,22.171053,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
314,SO,,37.4,C-暂缓,0.0,22.276166,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
315,NTR,,37.4,C-暂缓,0.0,13.63464,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
316,GDDY,,37.4,C-暂缓,0.0,13.632605,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
317,PR,,37.3,C-暂缓,0.0,13.566298,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
318,OR,,37.3,C-暂缓,0.0,22.473333,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
319,HCXY,,37.3,C-暂缓,0.0,13.484358,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
320,HHH,,37.3,C-暂缓,0.0,13.547431,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
321,ESTC,,37.3,C-暂缓,0.0,22.495633,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
322,UBSI,,37.2,C-暂缓,0.0,13.354179,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
323,FTDR,,37.2,C-暂缓,0.0,22.562005,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
324,FMX,,37.2,C-暂缓,0.0,22.552783,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
325,ERIC,,37.2,C-暂缓,0.0,13.358423,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
326,FINN,,37.2,C-暂缓,0.0,13.372593,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
327,MDLZ,,37.1,C-暂缓,0.0,22.778025,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
328,ONDS,,37.1,C-暂缓,0.0,22.718542,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
329,EFSC,,37.1,C-暂缓,0.0,13.2306,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
330,FCPT,,37.1,C-暂缓,0.0,22.67718,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
331,NBTB,,37.0,C-暂缓,0.0,13.089589,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
332,TBBK,,37.0,C-暂缓,0.0,13.098789,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
333,MDYV,,37.0,C-暂缓,0.0,13.124207,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
334,ELPC,,37.0,C-暂缓,0.0,13.112006,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
335,EPD,,37.0,C-暂缓,0.0,13.133577,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
336,OTF,Financial Services,36.9,C-暂缓,21.0,14.283711,27.24,149.84,235.95,否,利润增长显著快于营收；FCF/NI<70%；股数膨胀>2%,15.82,149.84,235.95,nan,,,nan,92.43,8.96,6.72,42.73,0.78,1.75,,0.07,-1.27,31.33,-915952000.0
337,LEN.B,,36.9,C-暂缓,0.0,12.994241,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
338,SIG,,36.9,C-暂缓,0.0,12.967818,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
339,WFC,,36.9,C-暂缓,0.0,12.923986,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
340,NVS,,36.9,C-暂缓,0.0,23.027381,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
341,USB,,36.9,C-暂缓,0.0,12.978044,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
342,EWBC,,36.9,C-暂缓,0.0,12.973701,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
343,CF,Basic Materials,36.8,C-暂缓,10.0,8.929775,15.46,-14.12,-24.24,否,经营现金流3Y为负,141.96,-14.12,-24.24,-10.63,-6.43,-6.86,38.45,20.54,30.07,10.56,25.81,0.75,16.44,3.37,0.51,1.24,-7.75,2752000000.0
344,PJT,,36.8,C-暂缓,0.0,23.177989,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
345,PSX,,36.8,C-暂缓,0.0,12.875571,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
346,WBS,,36.8,C-暂缓,0.0,12.863007,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
347,UL,,36.8,C-暂缓,0.0,12.773205,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
348,HCC,,36.8,C-暂缓,0.0,23.25,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
349,GLPI,,36.7,C-暂缓,0.0,12.634313,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
350,SNY,,36.6,C-暂缓,0.0,23.444238,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
351,PRI,,36.6,C-暂缓,0.0,12.477764,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
352,UMBF,,36.6,C-暂缓,0.0,12.459713,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
353,EQT,,36.6,C-暂缓,0.0,12.536245,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
354,ERIE,,36.6,C-暂缓,0.0,23.427583,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
355,EWJ,,36.6,C-暂缓,0.0,12.535911,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
356,GNTX,,36.5,C-暂缓,0.0,12.359986,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
357,MDY,,36.5,C-暂缓,0.0,23.686663,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
358,FRT,,36.5,C-暂缓,0.0,23.637225,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
359,FMS,,36.5,C-暂缓,0.0,12.407954,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
360,FBP,,36.5,C-暂缓,0.0,12.312405,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
361,FHN,,36.5,C-暂缓,0.0,12.431908,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
362,ALE,,36.4,C-暂缓,0.0,23.831376,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
363,TRMK,,36.4,C-暂缓,0.0,12.247192,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
364,UNP,,36.4,C-暂缓,0.0,23.781478,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
365,ERO,,36.4,C-暂缓,0.0,12.200187,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
366,FFBC,,36.3,C-暂缓,0.0,12.04608,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
367,ONB,,36.3,C-暂缓,0.0,12.076616,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
368,STLD,,36.3,C-暂缓,0.0,23.882033,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
369,EPRT,,36.3,C-暂缓,0.0,23.850181,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
370,FERG,,36.3,C-暂缓,0.0,23.939116,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
371,ADEA,Technology,36.2,C-暂缓,10.0,25.788991,18.14,0.34,nan,否,经营现金流3Y为负,34.34,0.34,nan,-4.77,-21.18,nan,169.36,25.05,23.11,10.39,41.16,0.89,4.49,3.81,0.41,1.34,1.2,158086000.0
372,NCLH,,36.2,C-暂缓,0.0,11.928043,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
373,UCB,,36.2,C-暂缓,0.0,11.905046,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
374,GD,,36.2,C-暂缓,0.0,24.040911,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
375,EVRG,,36.2,C-暂缓,0.0,24.054597,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
376,FHB,,36.2,C-暂缓,0.0,12.008893,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
377,KT,Communication Services,36.1,C-暂缓,8.0,8.301971,24.61,3.29,10.89,否,FCF/NI<70%,24.58,3.29,10.89,11.17,-1.67,-11.06,64.05,6.08,9.76,4.04,25.05,0.61,7.56,1.19,0.66,0.52,-1.99,4941733000000.0
378,GL,,36.1,C-暂缓,0.0,11.79913,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
379,PSO,,36.1,C-暂缓,0.0,24.260667,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
380,ENS,,36.1,C-暂缓,0.0,24.249351,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
381,FIBK,,36.1,C-暂缓,0.0,11.868944,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
382,SIGI,,36.0,C-暂缓,0.0,11.631291,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
383,MDT,,36.0,C-暂缓,0.0,24.33244,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
384,NVO,,36.0,C-暂缓,0.0,11.588681,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
385,UAL,,36.0,C-暂缓,0.0,11.704344,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
386,UGI,,36.0,C-暂缓,0.0,11.611954,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
387,GOLF,,36.0,C-暂缓,0.0,24.355841,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
388,HD,,36.0,C-暂缓,0.0,24.391841,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
389,EFA,,36.0,C-暂缓,0.0,11.646576,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
390,FCFS,,36.0,C-暂缓,0.0,24.39097,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
391,FHI,,36.0,C-暂缓,0.0,11.72406,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
392,BABA,Consumer Cyclical,35.9,C-暂缓,18.0,19.629374,35.01,5.62,12.49,否,经营现金流3Y为负；FCF/NI<70%,192.67,5.62,12.49,-27.47,3.88,-12.83,39.81,10.12,9.76,5.58,14.75,0.27,14.21,1.28,0.55,-0.49,-3.27,76213000000.0
393,SMCI,,35.9,C-暂缓,0.0,11.53681,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
394,VAW,,35.9,C-暂缓,0.0,24.424599,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
395,VPL,,35.9,C-暂缓,0.0,11.442012,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
396,EQX,,35.9,C-暂缓,0.0,11.531153,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
397,DOO,Consumer Cyclical,35.8,C-暂缓,6.0,23.728097,21.99,-5.59,-30.37,否,ROE>40%,81.89,-5.59,-30.37,23.13,-1.16,-7.29,22.35,3.45,48.27,4.62,42.38,4.44,2.94,1.27,1.34,2.99,-2.51,1212500000.0
398,BCO,Industrials,35.8,C-暂缓,6.0,26.381095,16.43,5.07,5.39,否,ROE>40%,136.37,5.07,5.39,10.04,-5.39,-1.61,25.81,3.8,71.91,2.86,62.9,16.62,2.44,1.51,0.75,2.19,-3.89,639500000.0
399,NFG,,35.8,C-暂缓,0.0,11.347366,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
400,SIRI,,35.8,C-暂缓,0.0,11.421687,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
401,TDS,,35.8,C-暂缓,0.0,11.425233,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
402,USAC,,35.8,C-暂缓,0.0,24.659673,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
403,GPI,,35.8,C-暂缓,0.0,11.301668,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
404,EEFT,,35.8,C-暂缓,0.0,11.332265,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
405,EQNR,,35.8,C-暂缓,0.0,11.292904,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
406,GMAB,,35.7,C-暂缓,0.0,24.837356,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
407,PVH,,35.7,C-暂缓,0.0,24.724242,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
408,ONEQ,,35.7,C-暂缓,0.0,11.194316,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
409,TROW,,35.7,C-暂缓,0.0,11.185756,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
410,ESE,,35.7,C-暂缓,0.0,24.766184,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
411,NHC,,35.6,C-暂缓,0.0,24.90106,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
412,PRU,,35.6,C-暂缓,0.0,11.127833,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
413,UGP,,35.6,C-暂缓,0.0,11.107208,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
414,MAT,Consumer Cyclical,35.5,C-暂缓,8.0,10.470867,34.83,-0.54,0.31,否,应收增速>营收,22.48,-0.54,0.31,10.24,8.46,-14.28,48.73,7.43,17.8,6.03,40.41,1.2,4.87,2.15,0.81,1.03,-5.26,593255000.0
415,VST,,35.5,C-暂缓,0.0,25.004172,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
416,TTE,,35.5,C-暂缓,0.0,10.928896,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
417,UDR,,35.5,C-暂缓,7.0,23.571765,,4.11,63.18,否,利润增长显著快于营收,,4.11,63.18,,,,27.11,22.06,nan,,,,3.06,,,nan,,
418,FE,,35.5,C-暂缓,0.0,25.126743,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
419,STZ,Consumer Defensive,35.4,C-暂缓,10.0,12.758095,21.66,-1.12,nan,否,经营现金流3Y为负,171.0,-1.12,nan,-1.07,-9.96,-8.93,51.55,18.46,20.87,7.75,51.15,1.39,7.58,1.08,0.42,1.06,-1.93,2669000000.0
420,WCC,,35.4,C-暂缓,0.0,25.214385,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
421,HGV,,35.4,C-暂缓,0.0,25.222374,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
422,SKYW,,35.3,C-暂缓,0.0,10.649158,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
423,SOLV,,35.2,C-暂缓,0.0,10.446888,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
424,SOXX,,35.2,C-暂缓,0.0,10.438331,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
425,NWE,,35.2,C-暂缓,0.0,25.465285,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
426,OFG,,35.2,C-暂缓,0.0,10.431291,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
427,FPE,,35.2,C-暂缓,0.0,10.464706,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
428,GRBK,,35.2,C-暂缓,0.0,10.553044,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
429,GRFS,,35.2,C-暂缓,0.0,10.51819,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
430,KNF,Basic Materials,35.1,C-暂缓,8.0,27.425401,29.98,7.47,10.56,否,FCF/NI<70%,96.28,7.47,10.56,10.31,5.37,10.46,18.35,4.99,9.57,4.83,33.37,0.74,3.6,2.54,0.97,-0.44,0.06,278475000.0
431,GFI,,35.1,C-暂缓,0.0,10.330309,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
432,RTO,,35.0,C-暂缓,0.0,25.868609,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
433,EWZ,,35.0,C-暂缓,0.0,25.857059,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
434,GGG,,34.9,C-暂缓,0.0,25.934412,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
435,G,,34.9,C-暂缓,0.0,10.102973,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
436,EZU,,34.9,C-暂缓,0.0,10.043719,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
437,FAF,,34.9,C-暂缓,0.0,10.019524,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
438,BPY,,34.8,C-暂缓,0.0,9.869991,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
439,TRV,,34.8,C-暂缓,0.0,9.91324,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
440,UNH,,34.8,C-暂缓,0.0,26.110494,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
441,NWG,,34.7,C-暂缓,0.0,9.759252,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
442,OMF,,34.7,C-暂缓,0.0,9.743978,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
443,ORCL,,34.7,C-暂缓,0.0,26.291595,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
444,FRO,,34.7,C-暂缓,0.0,9.734839,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
445,FTI,,34.7,C-暂缓,0.0,26.279644,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
446,NMRK,Real Estate,34.6,C-暂缓,10.0,18.525,25.28,6.78,14.86,否,经营现金流3Y为负,19.84,6.78,14.86,-47.61,6.26,,nan,3.83,8.63,2.59,41.89,1.44,7.2,1.05,0.68,1.13,1.96,172001000.0
447,RDY,Healthcare,34.6,C-暂缓,18.0,29.493118,20.93,10.96,-1.67,否,经营现金流3Y为负；FCF/NI<70%,15.67,10.96,-1.67,-1.21,11.77,16.29,52.77,12.76,11.36,7.99,13.35,0.21,15.66,1.8,0.63,0.43,0.08,56755000000.0
448,GHC,,34.6,C-暂缓,0.0,9.610169,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
449,ESNT,,34.6,C-暂缓,0.0,9.554306,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
450,SITE,,34.5,C-暂缓,0.0,26.465753,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
451,VIRT,,34.5,C-暂缓,0.0,9.464071,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
452,CHRW,Industrials,34.4,C-暂缓,10.0,28.004991,30.25,-13.05,-14.54,否,经营现金流3Y为负,210.33,-13.05,-14.54,-17.86,-7.59,,8.37,3.62,31.81,11.34,27.59,0.76,10.96,1.53,3.13,1.44,0.6,914519000.0
453,ORI,,34.4,C-暂缓,0.0,9.323705,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
454,FSM,,34.4,C-暂缓,0.0,9.333836,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
455,SON,,34.3,C-暂缓,0.0,9.236884,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
456,PM,,34.3,C-暂缓,0.0,26.793097,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
457,EC,,34.3,C-暂缓,0.0,9.190474,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
458,EXPD,,34.3,C-暂缓,0.0,26.859797,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
459,GFF,,34.2,C-暂缓,0.0,26.892308,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
460,PSI,,34.2,C-暂缓,0.0,8.999556,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
461,EEM,,34.2,C-暂缓,0.0,9.074435,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
462,MIFF,,34.1,C-暂缓,0.0,8.902347,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
463,PUK,,34.1,C-暂缓,0.0,8.957655,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
464,WH,,34.1,C-暂缓,0.0,27.051276,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
465,TRP,,34.1,C-暂缓,0.0,27.091811,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
466,URI,,34.1,C-暂缓,0.0,27.139008,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
467,MKC.V,,34.0,C-暂缓,0.0,8.798436,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
