代码,Yahoo代码,行业,最新价,流通市值_亿港元,PE_TTM,距52周高点跌幅_%,52周高点,营收5年CAGR_%,净利润5年CAGR_%,最新季度营收同比_%,最新季度净利润同比_%,营业利润占比_%,ROE_%,资产负债率_%,经营现金流_原始值,数据日期,待核验项,已在Watchlist
03808,3808.HK,Industrials,38.68,1067.95,13.008123,20.08,48.4,22.63,61.3,,,,15.6,3.58,7623014000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00135,0135.HK,Energy,7.08,611.57,9.834236,19.82,8.83,4.1,0.75,,,,7.89,14.86,12430000000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00148,0148.HK,Industrials,45.52,510.73,11.463108,70.01,151.8,-2.78,6.39,,,,6.81,21.95,4738794000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00168,0168.HK,Consumer Defensive,43.2,282.99,10.80574,22.86,56.0,0.31,7.33,,,,14.97,0.22,4592509302.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00175,0175.HK,Consumer Cyclical,18.54,1999.54,10.22454,27.63,25.62,32.63,47.42,,,,18.24,15.05,47274244000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00177,0177.HK,Industrials,9.53,116.46,8.670331,15.29,11.25,15.24,7.25,,,,11.08,29.99,6761638748.35,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00179,0179.HK,Consumer Cyclical,20.08,187.55,11.858137,56.14,45.78,0.04,8.6,,,,7.12,8.94,471090000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00189,0189.HK,Basic Materials,12.33,213.64,10.792254,48.06,23.74,-10.51,-24.77,,,,11.42,0.14,3706493000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00220,0220.HK,Consumer Defensive,8.03,346.82,13.733313,18.23,9.82,3.92,18.82,,,,15.07,4.41,3284365000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00636,0636.HK,Industrials,6.2,112.03,7.948718,35.01,9.54,-11.88,-26.59,,,,7.99,26.33,2919112000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
01776,1776.HK,Financial Services,16.97,325.99,7.473626,20.7,21.4,12.11,20.0,,,,8.78,26.19,-27780960722.97,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
01787,1787.HK,Basic Materials,25.28,251.66,19.952644,53.57,54.45,27.51,56.03,,,,10.56,38.48,21492754843.56,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
01810,1810.HK,Technology,27.76,7150.7,19.354313,53.66,59.9,17.76,156.28,,,,15.64,8.23,34142377000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
01818,1818.HK,Basic Materials,25.26,727.88,19.252238,40.37,42.36,18.97,250.49,,,,6.85,37.43,2597165000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
01836,1836.HK,Consumer Cyclical,14.15,119.43,11.06136,18.54,17.37,-1.25,5.34,,,,12.58,1.13,194736000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
01866,1866.HK,Basic Materials,9.4,119.85,11.262772,27.58,12.98,3.19,-11.09,,,,9.56,43.07,3376765000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
01876,1876.HK,Consumer Defensive,6.33,838.28,19.474503,30.44,9.1,-3.82,-18.79,,,,4.77,1.88,951000000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
01882,1882.HK,Industrials,19.85,316.81,8.229971,24.24,26.2,12.94,13.38,,,,14.32,9.12,3479819000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00012,0012.HK,Real Estate,28.18,1364.19,24.719298,20.98,35.66,0.25,-15.1,,,,1.75,14.78,12325000000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00016,0016.HK,Real Estate,124.7,3613.53,16.424399,16.2,148.8,-4.1,-13.68,,,,3.14,15.85,24516000000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00027,0027.HK,Consumer Cyclical,35.38,1549.29,14.52381,19.99,44.22,62.51,nan,,,,12.84,2.04,14253563000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00101,0101.HK,Real Estate,7.255,377.48,22.188987,29.56,10.3,-1.3,-22.21,,,,1.34,24.17,5864000000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
06181,6181.HK,Consumer Cyclical,370.2,533.09,11.200022,58.78,898.0,176.31,272.04,,,,43.87,31.36,-6848198000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
06618,6618.HK,Healthcare,38.04,1213.48,16.816004,46.95,71.7,16.26,141.83,,,,8.95,0.78,10173949000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
06655,6655.HK,Basic Materials,14.62,107.42,8.330357,27.62,20.2,5.07,1.87,,,,8.9,31.15,6694037666.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
06690,6690.HK,Consumer Cyclical,21.26,606.76,9.070094,24.61,28.2,7.47,9.95,,,,16.47,15.32,26002941969.92,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
03330,3330.HK,Basic Materials,23.36,279.62,18.899676,25.13,31.2,9.08,85.89,,,,31.63,38.91,725733000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
03360,3360.HK,Financial Services,7.11,342.56,7.308175,16.74,8.54,4.69,-12.91,,,,7.95,73.78,9965983000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
03393,3393.HK,Industrials,15.94,166.41,14.232143,52.84,33.8,19.82,48.4,,,,16.97,14.27,1407697000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
03606,3606.HK,Consumer Cyclical,57.65,349.8,15.213671,32.97,86.0,17.68,25.11,,,,24.8,24.11,12055090552.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
01681,1681.HK,Healthcare,13.66,114.61,9.297121,29.41,19.35,13.46,16.44,,,,23.77,3.32,1211796000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
01698,1698.HK,Communication Services,35.14,1106.21,10.527025,65.95,103.2,5.1,44.33,,,,13.77,3.72,10231000000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
01766,1766.HK,Industrials,5.28,230.79,9.654574,21.89,6.76,6.99,4.19,,,,7.66,3.94,24185716000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
01772,1772.HK,Basic Materials,37.38,180.55,17.429837,59.01,91.2,-17.97,-57.15,,,,3.57,29.88,2944844627.19,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02282,2282.HK,Consumer Cyclical,10.29,391.02,8.518212,39.89,17.12,87.6,nan,,,,156.27,64.6,8737668000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02285,2285.HK,Industrials,20.0,101.8,12.101234,26.47,27.2,-6.47,-11.2,,,,9.59,15.21,229355000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02299,2299.HK,Consumer Cyclical,5.3,111.83,7.682479,16.8,6.37,5.06,-0.65,,,,5.59,8.17,-1095469000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
01898,1898.HK,Energy,11.21,460.36,9.128664,26.44,15.24,-12.44,-7.4,,,,9.04,19.33,29791934000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02057,2057.HK,Industrials,166.6,1264.49,10.876293,18.97,205.6,11.54,10.07,,,,13.68,12.61,11968419000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02076,2076.HK,Communication Services,62.6,526.55,14.967727,35.99,97.8,22.38,194.36,,,,13.66,0.64,4552371000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02096,2096.HK,Healthcare,12.2,313.3,19.374675,19.1,15.08,6.93,13.02,,,,14.29,8.06,2013530000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00551,0551.HK,Consumer Cyclical,13.77,221.01,9.996569,27.91,19.1,-3.62,8.74,,,,8.25,12.95,591240000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00576,0576.HK,Industrials,6.345,128.38,6.341936,22.24,8.16,8.82,0.93,,,,10.57,36.38,4203482000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00590,0590.HK,Consumer Cyclical,26.2,153.79,7.528736,24.06,34.5,12.83,16.77,,,,13.63,21.49,23240000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00631,0631.HK,Industrials,7.74,254.65,12.980032,52.34,16.24,16.13,2.23,,,,13.48,25.06,2457148000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
09896,9896.HK,Consumer Cyclical,22.0,272.57,11.393755,57.65,51.95,28.59,23.6,,,,11.35,37.83,2577891000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
09899,9899.HK,Communication Services,112.6,236.46,7.502884,62.21,298.0,-4.8,nan,,,,21.35,0.04,1618081000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
09911,9911.HK,Technology,8.03,112.42,10.895522,43.01,14.09,35.0,92.93,,,,38.39,1.96,1454668000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
09961,9961.HK,Consumer Cyclical,361.6,2277.01,6.379225,41.01,613.0,46.04,187.37,,,,19.48,11.82,14379000000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
09985,9985.HK,Consumer Defensive,8.55,207.76,12.090825,40.62,14.4,15.96,111.19,,,,19.52,19.58,1494379000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
09987,9987.HK,Consumer Cyclical,378.0,1292.76,17.726475,16.22,451.2,7.23,28.09,,,,17.27,21.72,1466000000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
09988,9988.HK,Consumer Cyclical,126.2,24198.85,19.677278,32.22,186.2,5.62,12.49,,,,9.76,14.75,76213000000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
06030,6030.HK,Financial Services,25.86,885.45,10.047767,20.43,32.5,4.88,12.16,,,,9.4,13.91,74104321265.96,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
06055,6055.HK,Consumer Defensive,23.86,165.03,16.802817,50.4,48.1,20.54,37.77,,,,26.9,31.44,1035402000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
06060,6060.HK,Financial Services,10.02,163.81,11.868546,52.1,20.92,16.26,nan,,,,4.33,5.93,3535832000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
06066,6066.HK,Financial Services,11.29,142.37,6.050375,26.83,15.43,15.45,7.87,,,,7.93,27.38,42719709000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
06099,6099.HK,Financial Services,14.8,188.63,8.65246,20.64,18.65,10.31,15.24,,,,8.95,29.45,-31368505124.65,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00512,0512.HK,Healthcare,5.48,194.52,15.462754,44.53,9.88,8.71,-15.81,,,,7.29,17.38,1649523000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
01585,1585.HK,Consumer Cyclical,9.985,310.8,8.966295,33.48,15.01,6.02,10.45,,,,27.83,7.05,5989810000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02018,2018.HK,Technology,39.12,452.23,15.416024,23.29,51.0,15.55,45.16,,,,10.31,22.11,7183014000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02020,2020.HK,Consumer Cyclical,74.9,2094.95,13.376045,29.54,106.3,14.35,21.42,,,,20.66,25.56,20996000000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02367,2367.HK,Consumer Defensive,29.6,314.35,16.138158,54.95,65.7,32.65,24.09,,,,19.32,0.09,1780622000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02378,2378.HK,Financial Services,108.0,2698.92,8.970543,17.68,131.2,nan,nan,,,,19.77,2.49,2450000000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02382,2382.HK,Technology,58.75,633.91,11.860471,35.72,91.4,9.2,24.43,,,,15.92,10.54,6079499000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02400,2400.HK,Communication Services,41.0,198.44,11.452857,55.65,92.45,18.88,nan,,,,40.28,2.34,1712603000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00358,0358.HK,Basic Materials,36.16,501.71,13.400014,32.73,53.75,4.3,5.96,,,,8.77,34.46,-6914101315.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00363,0363.HK,Industrials,13.67,148.59,7.357374,15.57,16.19,-12.74,-4.43,,,,4.03,33.88,8787009000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00384,0384.HK,Utilities,5.9,321.43,11.8,33.33,8.85,-7.16,-14.12,,,,4.76,42.18,7017584000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00392,0392.HK,Industrials,30.86,388.22,6.584956,16.32,36.88,3.19,-8.09,,,,5.68,37.06,7407674000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00425,0425.HK,Consumer Cyclical,27.96,327.41,10.318032,40.21,46.76,14.14,21.51,,,,11.45,21.37,4912275000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00285,0285.HK,Technology,23.68,533.51,13.031085,49.29,46.7,18.75,23.68,,,,10.2,10.63,18768443000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00288,0288.HK,Consumer Defensive,8.15,1045.64,8.518751,24.82,10.84,-0.13,4.58,,,,14.01,18.82,2526000000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00291,0291.HK,Consumer Defensive,20.54,666.32,16.95176,30.14,29.4,2.51,-8.11,,,,10.45,4.96,7127000000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00303,0303.HK,Technology,52.05,132.21,12.544936,23.34,67.9,-3.29,-3.49,,,,20.72,9.76,123900000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00762,0762.HK,Communication Services,5.695,1742.56,9.457983,46.68,10.68,3.39,7.52,,,,5.65,5.09,90175000000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00763,0763.HK,Technology,23.8,179.81,22.143597,48.77,46.46,2.88,-11.41,,,,7.45,30.31,3918746000.0,2026-08-20,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
