代码,Yahoo代码,行业,最新价,流通市值_亿港元,PE_TTM,距52周高点跌幅_%,52周高点,营收5年CAGR_%,净利润5年CAGR_%,最新季度营收同比_%,最新季度净利润同比_%,营业利润占比_%,ROE_%,资产负债率_%,经营现金流_原始值,数据日期,待核验项,已在Watchlist
02333,2333.HK,Consumer Cyclical,9.24,213.26,7.688486,53.47,19.86,17.75,6.07,,,,11.22,22.26,17753789028.71,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02338,2338.HK,Consumer Cyclical,32.12,624.09,21.166225,29.31,45.44,9.79,30.62,,,,11.73,10.75,28681522296.05,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
03668,3668.HK,Energy,31.38,414.22,18.150836,36.06,49.08,-18.33,-50.31,,,,4.87,0.69,,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00016,0016.HK,Real Estate,121.4,3517.91,15.989752,18.41,148.8,-4.1,-13.68,,,,3.14,15.85,24516000000.0,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00027,0027.HK,Consumer Cyclical,34.34,1503.75,14.09688,22.34,44.22,62.51,nan,,,,12.84,2.04,14253563000.0,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00101,0101.HK,Real Estate,7.5,390.23,21.613833,27.18,10.3,-1.3,-22.21,,,,1.34,24.17,5864000000.0,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
06181,6181.HK,Consumer Cyclical,287.6,414.14,9.117629,67.97,898.0,176.31,272.04,,,,43.87,31.36,-6848198000.0,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
06618,6618.HK,Healthcare,40.0,1276.0,20.55258,44.21,71.7,16.26,141.83,,,,8.95,0.78,10173949000.0,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
06655,6655.HK,Basic Materials,15.14,111.24,8.84994,25.05,20.2,5.07,1.87,,,,8.9,31.15,6694037666.0,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
06690,6690.HK,Consumer Cyclical,22.5,642.15,9.662251,20.21,28.2,7.47,9.95,,,,16.47,15.32,26002941969.92,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
01898,1898.HK,Energy,10.86,445.98,8.843648,28.74,15.24,-12.44,-7.4,,,,9.04,19.33,29791934000.0,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02099,2099.HK,Basic Materials,176.0,696.96,14.448704,29.09,248.2,5.84,27.98,,,,20.22,16.31,709984000.0,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02142,2142.HK,Healthcare,12.26,106.42,14.212144,31.81,17.98,57.21,nan,,,,24.88,16.35,81334000.0,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
03330,3330.HK,Basic Materials,18.96,226.95,15.339806,39.23,31.2,9.08,85.89,,,,31.63,38.91,725733000.0,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
03360,3360.HK,Financial Services,6.98,336.3,7.221743,18.27,8.54,4.69,-12.91,,,,7.95,73.78,9965983000.0,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
03393,3393.HK,Industrials,17.81,185.94,15.901786,47.31,33.8,19.82,48.4,,,,16.97,14.27,1407697000.0,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
03396,3396.HK,Technology,12.92,164.32,22.394883,30.69,18.64,8.07,-3.13,,,,1.83,22.44,25918375000.0,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
03606,3606.HK,Consumer Cyclical,58.4,354.35,14.887997,32.09,86.0,17.68,25.11,,,,24.8,24.11,12055090552.0,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02232,2232.HK,Consumer Cyclical,6.4,182.58,10.441513,18.47,7.85,1.97,9.16,,,,13.97,1.63,266423000.0,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02276,2276.HK,Healthcare,29.48,146.81,23.793382,55.67,66.5,11.87,30.92,,,,20.33,8.43,536627000.0,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02282,2282.HK,Consumer Cyclical,11.02,418.76,8.291949,36.56,17.37,87.6,nan,,,,156.27,64.6,8737668000.0,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
01698,1698.HK,Communication Services,38.18,1201.91,11.590736,63.29,104.0,5.1,44.33,,,,13.77,3.72,10231000000.0,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
01766,1766.HK,Industrials,5.25,229.48,9.848206,22.34,6.76,6.99,4.19,,,,7.66,3.94,24185716000.0,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
01772,1772.HK,Basic Materials,38.56,186.24,18.445454,57.72,91.2,-17.97,-57.15,,,,3.57,29.88,2944844627.19,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00551,0551.HK,Consumer Cyclical,13.94,223.74,8.378099,27.02,19.1,-3.62,8.74,,,,8.25,12.95,591240000.0,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00576,0576.HK,Industrials,6.66,134.75,6.830692,18.38,8.16,8.82,0.93,,,,10.57,36.38,4203482000.0,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00590,0590.HK,Consumer Cyclical,24.4,143.23,7.011494,29.28,34.5,12.83,16.77,,,,13.63,21.49,23240000.0,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00631,0631.HK,Industrials,7.54,248.07,12.971931,53.57,16.24,16.13,2.23,,,,13.48,25.06,2457148000.0,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
09896,9896.HK,Consumer Cyclical,25.52,316.18,13.303691,50.88,51.95,28.59,23.6,,,,11.35,37.83,2577891000.0,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
09899,9899.HK,Communication Services,131.1,275.31,9.153834,56.01,298.0,-4.8,nan,,,,21.35,0.04,1618081000.0,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
09901,9901.HK,Consumer Defensive,39.92,635.13,19.210351,21.8,51.05,16.42,nan,,,,10.15,10.3,896592000.0,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
09911,9911.HK,Technology,8.07,113.22,10.949796,42.73,14.09,35.0,92.93,,,,38.39,1.96,1454668000.0,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
09961,9961.HK,Consumer Cyclical,367.0,2311.02,6.47449,40.13,613.0,46.04,187.37,,,,19.48,11.82,14379000000.0,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
09985,9985.HK,Consumer Defensive,8.53,207.28,12.775466,40.76,14.4,15.96,111.19,,,,19.52,19.58,1494379000.0,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
09987,9987.HK,Consumer Cyclical,362.0,1241.66,16.84426,19.77,451.2,7.23,28.09,,,,17.27,21.72,1466000000.0,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
06030,6030.HK,Financial Services,27.78,727.86,11.07316,15.56,32.9,4.88,12.16,,,,9.4,13.91,74104321265.96,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
06055,6055.HK,Consumer Defensive,23.7,163.93,16.690141,50.73,48.1,20.54,37.77,,,,26.9,31.44,1035402000.0,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
06060,6060.HK,Financial Services,11.11,181.63,13.246194,47.35,21.1,16.26,nan,,,,4.33,5.93,3535832000.0,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
06066,6066.HK,Financial Services,11.91,150.19,7.327441,24.43,15.76,15.45,7.87,,,,7.93,27.38,42719709000.0,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
06099,6099.HK,Financial Services,14.48,184.55,8.684497,23.79,19.0,10.31,15.24,,,,8.95,29.45,-31368505124.65,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00512,0512.HK,Healthcare,5.14,182.45,14.503386,47.98,9.88,8.71,-15.81,,,,7.29,17.38,1649523000.0,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
01585,1585.HK,Consumer Cyclical,11.06,344.26,10.40712,26.32,15.01,6.02,10.45,,,,27.83,7.05,5989810000.0,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02018,2018.HK,Technology,39.24,453.61,15.565025,23.06,51.0,15.55,45.16,,,,10.31,22.11,7183014000.0,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02367,2367.HK,Consumer Defensive,31.0,329.22,15.39084,52.82,65.7,32.65,24.09,,,,19.32,0.09,1780622000.0,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02382,2382.HK,Technology,61.2,660.35,12.436345,33.04,91.4,9.2,24.43,,,,15.92,10.54,6079499000.0,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02400,2400.HK,Communication Services,46.5,227.38,13.611109,49.7,92.45,18.88,nan,,,,40.28,2.34,1712603000.0,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00358,0358.HK,Basic Materials,34.48,478.4,13.108178,35.85,53.75,4.3,5.96,,,,8.77,34.46,-6914101315.0,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00384,0384.HK,Utilities,6.19,337.23,12.38,30.06,8.85,-7.16,-14.12,,,,4.76,42.18,7017584000.0,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00425,0425.HK,Consumer Cyclical,27.3,319.68,10.140739,41.62,46.76,14.14,21.51,,,,11.45,21.37,4912275000.0,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00285,0285.HK,Technology,24.6,554.24,14.185493,47.32,46.7,18.75,23.68,,,,10.2,10.63,18768443000.0,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00288,0288.HK,Consumer Defensive,8.51,1091.83,8.963405,21.49,10.84,-0.13,4.58,,,,14.01,18.82,2526000000.0,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00291,0291.HK,Consumer Defensive,24.54,796.08,21.222646,16.53,29.4,2.51,-8.11,,,,10.45,4.96,7127000000.0,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00303,0303.HK,Technology,52.25,132.72,12.598297,23.05,67.9,-3.29,-3.49,,,,20.72,9.76,123900000.0,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00762,0762.HK,Communication Services,6.81,2083.72,9.303279,36.24,10.68,3.39,7.52,,,,5.65,5.09,90175000000.0,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00763,0763.HK,Technology,25.08,189.48,23.488,46.02,46.46,2.88,-11.41,,,,7.45,30.31,3918746000.0,2026-07-29,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
