二筛排名,代码,行业,二筛总分,优先级,异常惩罚,PE_TTM,距52周高点跌幅_%,营收5年CAGR_%,净利润5年CAGR_%,已在Watchlist,量化警示,52周高点,营收3年CAGR_%,净利润3年CAGR_%,经营现金流3年CAGR_%,应收账款3年CAGR_%,库存3年CAGR_%,毛利率_%,净利率_%,ROE_%,ROA_%,资产负债率_%,长期债务权益比,利息保障倍数,流动比率,总资产周转率,FCF净利润转化率,股数3年CAGR_%,经营现金流_原始值
286,HLN,,38.2,C-暂缓,0.0,21.166069,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
287,HTHT,,38.1,C-暂缓,0.0,21.254146,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
288,LTC,,38.1,C-暂缓,0.0,14.673092,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
289,PTC,,38.1,C-暂缓,0.0,14.692406,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
290,ET,,38.1,C-暂缓,0.0,14.675368,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
291,MO,,38.0,C-暂缓,0.0,14.563705,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
292,VIV,,38.0,C-暂缓,0.0,14.548216,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
293,STLD,,38.0,C-暂缓,0.0,21.406534,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
294,MDU,,38.0,C-暂缓,0.0,21.391536,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
295,NWBI,,38.0,C-暂缓,0.0,14.585503,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
296,DOO,Consumer Cyclical,37.9,C-暂缓,6.0,22.372312,26.45,-5.59,-30.37,否,ROE>40%,81.89,-5.59,-30.37,23.13,-1.16,-7.29,22.35,3.45,48.27,4.62,42.38,4.44,2.94,1.27,1.34,2.99,-2.51,1212500000.0
297,HMY,,37.9,C-暂缓,0.0,14.427146,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
298,LMT,,37.9,C-暂缓,0.0,20.84198,,,,否,无,,,,3.13,15.91,4.5,nan,nan,nan,nan,36.26,3.23,,1.09,,nan,-3.39,8557000000.0
299,SO,,37.9,C-暂缓,0.0,21.611637,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
300,PR,,37.9,C-暂缓,0.0,14.388498,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
301,TS,,37.9,C-暂缓,0.0,14.425686,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
302,UNM,,37.9,C-暂缓,0.0,21.600056,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
303,VCR,,37.8,C-暂缓,0.0,21.660344,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
304,WDS,,37.8,C-暂缓,0.0,14.267655,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
305,OII,,37.8,C-暂缓,0.0,14.31256,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
306,HCA,,37.8,C-暂缓,0.0,14.299269,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
307,GDDY,,37.7,C-暂缓,0.0,14.184917,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
308,EXG,,37.7,C-暂缓,0.0,21.820175,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
309,PBI,,37.6,C-暂缓,0.0,13.937962,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
310,PNFP,,37.6,C-暂缓,0.0,13.991736,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
311,IMO,,37.6,C-暂缓,0.0,22.023792,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
312,QGEN,,37.6,C-暂缓,0.0,22.046815,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
313,VCTR,,37.6,C-暂缓,0.0,21.999139,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
314,TTEK,,37.6,C-暂缓,0.0,21.983819,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
315,FTDR,,37.6,C-暂缓,0.0,22.079156,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
316,AB,Financial Services,37.5,C-暂缓,10.0,10.877336,16.46,2.89,3.03,否,经营现金流3Y为负,44.11,2.89,3.03,-0.95,,,nan,90.11,24.21,18.31,,,,,0.2,1.18,-6.75,352372000.0
317,IHI,,37.5,C-暂缓,0.0,13.870706,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
318,POR,,37.5,C-暂缓,0.0,22.180857,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
319,PSX,,37.5,C-暂缓,0.0,13.825913,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
320,VNT,,37.5,C-暂缓,0.0,13.893666,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
321,MDYG,,37.5,C-暂缓,0.0,13.810599,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
322,ELPC,,37.5,C-暂缓,0.0,13.873904,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
323,HESM,,37.5,C-暂缓,0.0,13.839951,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
324,TRU,,37.4,C-暂缓,0.0,22.295515,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
325,OUT,,37.4,C-暂缓,0.0,22.275187,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
326,EQX,,37.4,C-暂缓,0.0,13.631363,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
327,OTF,Financial Services,37.3,C-暂缓,21.0,13.737679,30.03,149.84,235.95,否,利润增长显著快于营收；FCF/NI<70%；股数膨胀>2%,15.82,149.84,235.95,nan,,,nan,92.43,8.96,6.72,42.73,0.78,1.75,,0.07,-1.27,31.33,-915952000.0
328,SKWD,,37.3,C-暂缓,0.0,13.492889,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
329,FRME,,37.3,C-暂缓,0.0,13.529595,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
330,EPD,,37.3,C-暂缓,0.0,13.556124,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
331,HCXY,,37.3,C-暂缓,0.0,13.484358,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
332,FINN,,37.3,C-暂缓,0.0,13.546263,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
333,LEN.B,,37.2,C-暂缓,0.0,13.335375,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
334,PNC,,37.2,C-暂缓,0.0,13.456675,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
335,KBH,,37.2,C-暂缓,0.0,13.434842,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
336,MRX,,37.2,C-暂缓,0.0,13.454569,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
337,GME,,37.2,C-暂缓,0.0,13.384358,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
338,UL,,37.2,C-暂缓,0.0,13.443736,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
339,PHM,,37.1,C-暂缓,0.0,13.261968,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
340,GDS,,37.1,C-暂缓,0.0,13.30392,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
341,ERIC,,37.1,C-暂缓,0.0,13.200956,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
342,ERO,,37.1,C-暂缓,0.0,13.272397,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
343,KT,Communication Services,37.0,C-暂缓,8.0,11.340177,20.02,3.29,10.89,否,FCF/NI<70%,24.58,3.29,10.89,11.17,-1.67,-11.06,64.05,6.08,9.76,4.04,25.05,0.61,7.56,1.19,0.66,0.52,-1.99,4941733000000.0
344,PCG,,37.0,C-暂缓,0.0,13.123133,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
345,ICE,,37.0,C-暂缓,0.0,22.859031,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
346,NBIX,,37.0,C-暂缓,0.0,22.950302,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
347,FR,,37.0,C-暂缓,0.0,22.875742,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
348,CMC,Industrials,36.9,C-暂缓,0.0,12.995895,19.39,-4.36,-58.88,否,无,84.87,-4.36,-58.88,0.7,-4.02,-7.22,15.65,1.09,2.02,1.21,18.88,0.32,3.36,2.78,1.11,3.69,-1.82,715070000.0
349,HUBG,,36.9,C-暂缓,0.0,22.99436,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
350,UBSI,,36.9,C-暂缓,0.0,12.958197,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
351,MDLZ,,36.9,C-暂缓,0.0,23.082074,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
352,MDYV,,36.9,C-暂缓,0.0,12.945111,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
353,FCPT,,36.9,C-暂缓,0.0,23.004517,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
354,FERG,,36.9,C-暂缓,0.0,23.016428,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
355,FTS,,36.8,C-暂缓,0.0,23.112375,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
356,HRMY,,36.8,C-暂缓,0.0,12.830716,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
357,HST,,36.8,C-暂缓,0.0,15.078566,,,,否,无,,,,2.17,,,nan,nan,nan,,,,,,,nan,,1510000000.0
358,MTB,,36.8,C-暂缓,0.0,12.78666,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
359,MDY,,36.8,C-暂缓,0.0,23.243361,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
360,BRK.A,,36.7,C-暂缓,0.0,12.689273,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
361,NBTB,,36.7,C-暂缓,0.0,12.623942,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
362,UGI,,36.7,C-暂缓,0.0,12.720218,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
363,GD,,36.7,C-暂缓,0.0,23.297504,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
364,EQT,,36.7,C-暂缓,0.0,12.705529,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
365,ERIE,,36.7,C-暂缓,0.0,23.345913,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
366,ESE,,36.7,C-暂缓,0.0,23.349065,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
367,FCF,,36.7,C-暂缓,0.0,12.709342,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
368,BCO,Industrials,36.6,C-暂缓,6.0,25.816249,18.22,5.07,5.39,否,ROE>40%,136.37,5.07,5.39,10.04,-5.39,-1.61,25.81,3.8,71.91,2.86,62.9,16.62,2.44,1.51,0.75,2.19,-3.89,639500000.0
369,MC,,36.6,C-暂缓,0.0,23.418118,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
370,GLPI,,36.6,C-暂缓,0.0,12.478949,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
371,TBBK,,36.6,C-暂缓,0.0,12.495679,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
372,USB,,36.6,C-暂缓,0.0,12.53493,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
373,EFSC,,36.6,C-暂缓,0.0,12.592526,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
374,FMX,,36.6,C-暂缓,0.0,23.462804,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
375,HD,,36.6,C-暂缓,0.0,23.429458,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
376,EWBC,,36.6,C-暂缓,0.0,12.529876,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
377,WFC,,36.5,C-暂缓,0.0,12.386274,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
378,ALE,,36.4,C-暂缓,0.0,23.831376,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
379,PJT,,36.4,C-暂缓,0.0,23.745924,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
380,PRDO,,36.4,C-暂缓,0.0,12.204183,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
381,PVH,,36.4,C-暂缓,0.0,23.790909,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
382,NVS,,36.4,C-暂缓,0.0,23.816528,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
383,FRT,,36.4,C-暂缓,0.0,23.711841,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
384,FMS,,36.4,C-暂缓,0.0,12.240562,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
385,GOLF,,36.4,C-暂缓,0.0,23.727127,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
386,EVRG,,36.4,C-暂缓,0.0,23.739912,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
387,EWJ,,36.4,C-暂缓,0.0,12.233378,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
388,PRI,,36.3,C-暂缓,0.0,12.086379,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
389,VST,,36.3,C-暂缓,0.0,23.870563,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
390,EPRT,,36.3,C-暂缓,0.0,23.912473,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
391,FHI,,36.3,C-暂缓,0.0,12.113001,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
392,HMN,,36.2,C-暂缓,0.0,12.010494,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
393,ICL,,36.2,C-暂缓,0.0,24.035308,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
394,WCC,,36.2,C-暂缓,0.0,24.038728,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
395,UDR,,36.2,C-暂缓,0.0,24.014962,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
396,UMBF,,36.2,C-暂缓,0.0,11.95032,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
397,SIG,,36.1,C-暂缓,0.0,11.738728,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
398,TRMK,,36.1,C-暂缓,0.0,11.768706,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
399,NVO,,36.1,C-暂缓,0.0,11.788529,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
400,FBP,,36.1,C-暂缓,0.0,11.852956,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
401,FHN,,36.1,C-暂缓,0.0,11.802627,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
402,NFG,,36.0,C-暂缓,0.0,11.597308,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
403,FFBC,,36.0,C-暂缓,0.0,11.583042,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
404,GL,,36.0,C-暂缓,0.0,11.642613,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
405,SNY,,36.0,C-暂缓,0.0,24.361411,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
406,EFA,,36.0,C-暂缓,0.0,11.621887,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
407,KALU,,35.9,C-暂缓,0.0,11.533227,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
408,LTH,,35.9,C-暂缓,0.0,24.50412,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
409,SIGI,,35.9,C-暂缓,0.0,11.450327,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
410,SIRI,,35.9,C-暂缓,0.0,11.449799,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
411,SMCI,,35.9,C-暂缓,0.0,11.469325,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
412,TDS,,35.9,C-暂缓,0.0,11.463122,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
413,UCB,,35.9,C-暂缓,0.0,11.519113,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
414,ONB,,35.9,C-暂缓,0.0,11.496867,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
415,FIBK,,35.9,C-暂缓,0.0,11.459246,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
416,KBR,,35.8,C-暂缓,0.0,11.432802,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
417,VPL,,35.8,C-暂缓,0.0,11.397487,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
418,TROW,,35.8,C-暂缓,0.0,11.2992,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
419,MDT,,35.8,C-暂缓,0.0,24.670241,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
420,EQNR,,35.8,C-暂缓,0.0,11.381065,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
421,SOLV,,35.7,C-暂缓,0.0,11.211204,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
422,PSO,,35.7,C-暂缓,0.0,24.727218,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
423,EEFT,,35.7,C-暂缓,0.0,11.230387,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
424,EOG,,35.7,C-暂缓,0.0,11.271595,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
425,FHB,,35.7,C-暂缓,0.0,11.283057,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
426,IJJ,,35.6,C-暂缓,0.0,11.068782,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
427,RTO,,35.6,C-暂缓,0.0,24.871214,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
428,VAW,,35.6,C-暂缓,0.0,24.948398,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
429,ONEQ,,35.6,C-暂缓,0.0,11.007228,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
430,GRBK,,35.6,C-暂缓,0.0,11.105457,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
431,FE,,35.6,C-暂缓,0.0,24.977083,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
432,IAG,,35.5,C-暂缓,0.0,10.886342,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
433,GGG,,35.5,C-暂缓,0.0,25.025812,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
434,PRU,,35.5,C-暂缓,0.0,10.901179,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
435,VIRT,,35.5,C-暂缓,0.0,10.898021,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
436,TTE,,35.5,C-暂缓,0.0,10.857865,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
437,G,,35.5,C-暂缓,0.0,10.974894,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
438,FNB,,35.5,C-暂缓,0.0,10.970894,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
439,FCFS,,35.5,C-暂缓,0.0,25.058411,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
440,KNF,Basic Materials,35.4,C-暂缓,8.0,27.173195,30.62,7.47,10.56,否,FCF/NI<70%,96.28,7.47,10.56,10.31,5.37,10.46,18.35,4.99,9.57,4.83,33.37,0.74,3.6,2.54,0.97,-0.44,0.06,278475000.0
441,MTDR,,35.4,C-暂缓,0.0,9.48633,,,,否,无,,,,7.01,,,nan,nan,nan,,,,,,,nan,,2425015000.0
442,NCLH,,35.4,C-暂缓,0.0,10.774327,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
443,NHC,,35.4,C-暂缓,0.0,25.288664,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
444,UAL,,35.4,C-暂缓,0.0,10.741767,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
445,UNP,,35.4,C-暂缓,0.0,25.148955,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
446,USAC,,35.4,C-暂缓,0.0,25.190089,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
447,HGV,,35.4,C-暂缓,0.0,25.267303,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
448,IBOC,,35.3,C-暂缓,0.0,10.658078,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
449,URI,,35.3,C-暂缓,0.0,25.417377,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
450,FSM,,35.3,C-暂缓,0.0,10.685693,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
451,FND,,35.3,C-暂缓,0.0,25.380651,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
452,HCC,,35.3,C-暂缓,0.0,25.293269,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
453,RDY,Healthcare,35.2,C-暂缓,18.0,29.088451,22.02,10.96,-1.67,否,经营现金流3Y为负；FCF/NI<70%,15.67,10.96,-1.67,-1.21,11.77,16.29,52.77,12.76,11.36,7.99,13.35,0.21,15.66,1.8,0.63,0.43,0.08,56755000000.0
454,UGP,,35.2,C-暂缓,0.0,10.506101,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
455,ORCL,,35.2,C-暂缓,0.0,25.535163,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
456,ESAB,,35.2,C-暂缓,0.0,29.808609,,,,否,无,,,,,6.43,4.94,nan,nan,nan,nan,28.22,0.62,,1.9,,nan,0.35,
457,DKS,Consumer Cyclical,35.1,C-暂缓,22.0,13.864862,46.94,11.65,-6.63,否,应收增速>营收；FCF/NI<70%；股数膨胀>2%,244.38,11.65,-6.63,18.59,88.29,20.13,32.92,4.93,15.33,6.09,44.49,1.4,18.77,1.53,1.24,0.47,2.64,1537343000.0
458,STZ,Consumer Defensive,35.1,C-暂缓,10.0,12.804762,20.26,-1.12,nan,否,经营现金流3Y为负,168.6,-1.12,nan,-1.07,-9.96,-8.93,51.55,18.46,20.87,7.75,51.15,1.39,7.58,1.08,0.42,1.06,-1.93,2669000000.0
459,MAT,Consumer Cyclical,35.1,C-暂缓,8.0,10.885414,32.25,-0.54,0.31,否,应收增速>营收,22.48,-0.54,0.31,10.24,8.46,-14.28,48.73,7.43,17.8,6.03,40.41,1.2,4.87,2.15,0.81,1.03,-5.26,593255000.0
460,OFG,,35.1,C-暂缓,0.0,10.305042,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
461,OR,,35.1,C-暂缓,0.0,25.62,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
462,FPE,,35.1,C-暂缓,0.0,10.4,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
463,GFF,,35.0,C-暂缓,0.0,25.851282,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
464,NWE,,35.0,C-暂缓,0.0,25.797315,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
465,UNH,,35.0,C-暂缓,0.0,25.81565,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
466,FRO,,35.0,C-暂缓,0.0,10.135845,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
467,FAF,,35.0,C-暂缓,0.0,10.203838,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
468,PFSI,,34.9,C-暂缓,0.0,9.991079,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
469,GNTX,,34.9,C-暂缓,0.0,12.608242,17.11,,,否,无,28.8,,,,,,nan,nan,nan,,,,,,,nan,,
470,SKYW,,34.9,C-暂缓,0.0,10.023496,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
471,EZU,,34.9,C-暂缓,0.0,10.003091,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
472,BPY,,34.8,C-暂缓,0.0,9.869991,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
473,KB,,34.8,C-暂缓,0.0,9.879833,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
474,SOXX,,34.8,C-暂缓,0.0,9.84233,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
475,TRV,,34.8,C-暂缓,0.0,9.939753,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
476,PFS,,34.7,C-暂缓,0.0,9.817117,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
477,MTG,,34.7,C-暂缓,0.0,9.779876,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
478,GFI,,34.7,C-暂缓,0.0,9.828642,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
479,FSS,,34.7,C-暂缓,0.0,26.188046,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
480,HSIC,,34.6,C-暂缓,0.0,26.342604,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
481,IMCG,,34.6,C-暂缓,0.0,9.655306,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
482,LTM,,34.6,C-暂缓,0.0,9.668508,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
483,SITE,,34.6,C-暂缓,0.0,26.320548,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
484,FTI,,34.6,C-暂缓,0.0,26.429774,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
485,PDD,,34.5,C-暂缓,0.0,9.46426,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
486,IBP,,34.5,C-暂缓,0.0,26.477823,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
487,GHC,,34.5,C-暂缓,0.0,9.41479,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
488,NWG,,34.5,C-暂缓,0.0,9.500829,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
489,OMF,,34.5,C-暂缓,0.0,9.514886,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
490,HRB,,34.4,C-暂缓,0.0,9.291082,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
491,LULU,,34.4,C-暂缓,0.0,9.383127,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
492,GMAB,,34.4,C-暂缓,0.0,26.679209,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
493,SKY,,34.4,C-暂缓,0.0,26.703521,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
494,STWD,,34.4,C-暂缓,0.0,26.622001,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
495,ORI,,34.4,C-暂缓,0.0,9.319315,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
496,GRFS,,34.4,C-暂缓,0.0,10.478399,,,,否,无,,,,,2.24,0.61,nan,nan,nan,nan,48.53,1.81,,2.51,,nan,0.11,
497,MKC.V,,34.3,C-暂缓,0.0,9.109576,,,,否,无,,,,,,,nan,nan,nan,,,,,,,nan,,
