代码,Yahoo代码,行业,最新价,流通市值_亿港元,PE_TTM,距52周高点跌幅_%,52周高点,营收5年CAGR_%,净利润5年CAGR_%,最新季度营收同比_%,最新季度净利润同比_%,营业利润占比_%,ROE_%,资产负债率_%,经营现金流_原始值,数据日期,待核验项,已在Watchlist
00027,0027.HK,Consumer Cyclical,33.54,1468.72,13.768473,24.15,44.22,62.51,nan,,,,12.84,2.04,14253563000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00101,0101.HK,Real Estate,7.38,383.98,22.571292,28.35,10.3,-1.3,-22.21,,,,1.34,24.17,5864000000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
06181,6181.HK,Consumer Cyclical,351.2,505.73,11.133905,60.89,898.0,176.31,272.04,,,,43.87,31.36,-6848198000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
06618,6618.HK,Healthcare,39.2,1250.48,20.074644,45.33,71.7,16.26,141.83,,,,8.95,0.78,10173949000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
06655,6655.HK,Basic Materials,14.44,106.09,8.440762,28.51,20.2,5.07,1.87,,,,8.9,31.15,6694037666.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
06690,6690.HK,Consumer Cyclical,21.14,603.34,9.048076,25.04,28.2,7.47,9.95,,,,16.47,15.32,26002941969.92,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
03330,3330.HK,Basic Materials,22.6,270.52,18.28479,27.56,31.2,9.08,85.89,,,,31.63,38.91,725733000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
03360,3360.HK,Financial Services,6.525,314.37,6.728567,23.59,8.54,4.69,-12.91,,,,7.95,73.78,9965983000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
03393,3393.HK,Industrials,20.0,208.8,17.857143,40.83,33.8,19.82,48.4,,,,16.97,14.27,1407697000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
03606,3606.HK,Consumer Cyclical,57.1,346.46,14.556586,33.6,86.0,17.68,25.11,,,,24.8,24.11,12055090552.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02313,2313.HK,Consumer Cyclical,42.74,642.38,9.911085,41.45,73.0,3.71,8.48,,,,15.54,26.11,5549401000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02318,2318.HK,Financial Services,57.3,4267.46,6.842245,23.29,74.7,6.7,6.68,,,,13.47,10.35,658632000000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02331,2331.HK,Consumer Cyclical,14.71,380.25,11.643434,37.19,23.42,4.68,-10.27,,,,10.63,5.45,4851532000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02333,2333.HK,Consumer Cyclical,8.825,203.68,7.34317,55.56,19.86,17.75,6.07,,,,11.22,22.26,17753789028.71,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02338,2338.HK,Consumer Cyclical,34.34,667.23,22.554002,24.43,45.44,9.79,30.62,,,,11.73,10.75,28681522296.05,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
03668,3668.HK,Energy,30.84,407.09,17.838489,37.16,49.08,-18.33,-50.31,,,,4.87,0.69,,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
01898,1898.HK,Energy,10.75,441.47,8.754072,29.46,15.24,-12.44,-7.4,,,,9.04,19.33,29791934000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02096,2096.HK,Healthcare,12.26,314.84,19.532948,18.7,15.08,6.93,13.02,,,,14.29,8.06,2013530000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02099,2099.HK,Basic Materials,205.6,814.18,16.878714,17.16,248.2,5.84,27.98,,,,20.22,16.31,709984000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02142,2142.HK,Healthcare,12.73,110.5,14.752584,29.2,17.98,57.21,nan,,,,24.88,16.35,81334000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
01698,1698.HK,Communication Services,37.4,1177.35,11.316239,64.04,104.0,5.1,44.33,,,,13.77,3.72,10231000000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
01766,1766.HK,Industrials,5.095,222.71,9.55745,24.63,6.76,6.99,4.19,,,,7.66,3.94,24185716000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
01772,1772.HK,Basic Materials,39.34,190.01,18.818573,56.86,91.2,-17.97,-57.15,,,,3.57,29.88,2944844627.19,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02232,2232.HK,Consumer Cyclical,6.67,190.28,10.882014,15.03,7.85,1.97,9.16,,,,13.97,1.63,266423000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02282,2282.HK,Consumer Cyclical,11.08,421.04,8.337096,36.21,17.37,87.6,nan,,,,156.27,64.6,8737668000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02285,2285.HK,Industrials,20.54,104.55,13.889208,24.49,27.2,-6.47,-11.2,,,,9.59,15.21,229355000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00551,0551.HK,Consumer Cyclical,13.81,221.65,8.299967,27.7,19.1,-3.62,8.74,,,,8.25,12.95,591240000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00576,0576.HK,Industrials,6.33,128.08,6.492234,22.43,8.16,8.82,0.93,,,,10.57,36.38,4203482000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00590,0590.HK,Consumer Cyclical,25.44,149.33,7.310345,26.26,34.5,12.83,16.77,,,,13.63,21.49,23240000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00631,0631.HK,Industrials,7.565,248.89,12.727598,53.42,16.24,16.13,2.23,,,,13.48,25.06,2457148000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
09896,9896.HK,Consumer Cyclical,24.28,300.82,12.615243,53.26,51.95,28.59,23.6,,,,11.35,37.83,2577891000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
09899,9899.HK,Communication Services,125.4,263.34,8.382819,57.92,298.0,-4.8,nan,,,,21.35,0.04,1618081000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
09911,9911.HK,Technology,8.385,117.39,11.377205,40.49,14.09,35.0,92.93,,,,38.39,1.96,1454668000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
09961,9961.HK,Consumer Cyclical,360.2,2268.2,6.354527,41.24,613.0,46.04,187.37,,,,19.48,11.82,14379000000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
09985,9985.HK,Consumer Defensive,7.93,192.7,11.87684,44.93,14.4,15.96,111.19,,,,19.52,19.58,1494379000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
09987,9987.HK,Consumer Cyclical,377.4,1294.48,17.695284,16.36,451.2,7.23,28.09,,,,17.27,21.72,1466000000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
06030,6030.HK,Financial Services,26.78,701.66,10.674558,18.6,32.9,4.88,12.16,,,,9.4,13.91,74104321265.96,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
06055,6055.HK,Consumer Defensive,22.82,157.84,16.070423,52.56,48.1,20.54,37.77,,,,26.9,31.44,1035402000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
06060,6060.HK,Financial Services,11.19,182.94,13.297273,46.51,20.92,16.26,nan,,,,4.33,5.93,3535832000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
06066,6066.HK,Financial Services,11.77,148.42,7.241308,25.32,15.76,15.45,7.87,,,,7.93,27.38,42719709000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
06099,6099.HK,Financial Services,15.02,191.43,9.008366,20.95,19.0,10.31,15.24,,,,8.95,29.45,-31368505124.65,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00512,0512.HK,Healthcare,5.11,181.38,14.418736,48.28,9.88,8.71,-15.81,,,,7.29,17.38,1649523000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
01585,1585.HK,Consumer Cyclical,10.1,314.38,9.503789,32.71,15.01,6.02,10.45,,,,27.83,7.05,5989810000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02018,2018.HK,Technology,41.04,474.42,16.224959,19.53,51.0,15.55,45.16,,,,10.31,22.11,7183014000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02367,2367.HK,Consumer Defensive,29.08,308.83,14.437601,55.74,65.7,32.65,24.09,,,,19.32,0.09,1780622000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02378,2378.HK,Financial Services,108.5,2716.84,9.010519,17.3,131.2,nan,nan,,,,19.77,2.49,2450000000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00358,0358.HK,Basic Materials,38.3,531.41,14.560418,28.74,53.75,4.3,5.96,,,,8.77,34.46,-6914101315.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00363,0363.HK,Industrials,13.39,145.55,7.206674,17.29,16.19,-12.74,-4.43,,,,4.03,33.88,8787009000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00384,0384.HK,Utilities,5.88,320.34,11.76,33.56,8.85,-7.16,-14.12,,,,4.76,42.18,7017584000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00392,0392.HK,Industrials,30.38,382.18,6.7929,17.62,36.88,3.19,-8.09,,,,5.68,37.06,7407674000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00425,0425.HK,Consumer Cyclical,28.84,337.72,10.677207,38.32,46.76,14.14,21.51,,,,11.45,21.37,4912275000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00285,0285.HK,Technology,23.98,540.27,13.827973,48.65,46.7,18.75,23.68,,,,10.2,10.63,18768443000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00288,0288.HK,Consumer Defensive,8.22,1054.63,8.657954,24.17,10.84,-0.13,4.58,,,,14.01,18.82,2526000000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00291,0291.HK,Consumer Defensive,22.06,715.63,19.077896,24.97,29.4,2.51,-8.11,,,,10.45,4.96,7127000000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00303,0303.HK,Technology,52.2,132.59,12.586241,23.12,67.9,-3.29,-3.49,,,,20.72,9.76,123900000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00322,0322.HK,Consumer Defensive,11.34,639.24,12.763558,17.23,13.7,0.15,19.58,,,,30.04,27.73,8201664000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00762,0762.HK,Communication Services,6.485,1984.28,8.85929,39.28,10.68,3.39,7.52,,,,5.65,5.09,90175000000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00763,0763.HK,Technology,24.94,188.42,23.279326,46.32,46.46,2.88,-11.41,,,,7.45,30.31,3918746000.0,2026-08-06,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
