代码,Yahoo代码,行业,最新价,流通市值_亿港元,PE_TTM,距52周高点跌幅_%,52周高点,营收5年CAGR_%,净利润5年CAGR_%,最新季度营收同比_%,最新季度净利润同比_%,营业利润占比_%,ROE_%,资产负债率_%,经营现金流_原始值,数据日期,待核验项,已在Watchlist
00027,0027.HK,Consumer Cyclical,33.9,1484.48,13.916256,23.34,44.22,62.51,nan,,,,12.84,2.04,14253563000.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00083,0083.HK,Real Estate,10.54,1010.36,21.50406,20.75,13.3,-19.27,-11.18,,,,2.37,1.61,3839000000.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00101,0101.HK,Real Estate,7.125,370.71,21.79139,30.83,10.3,-1.3,-22.21,,,,1.34,24.17,5864000000.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00636,0636.HK,Industrials,5.87,106.07,7.430963,25.7,7.9,-11.88,-26.59,,,,7.99,26.33,2919112000.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
01787,1787.HK,Basic Materials,26.74,266.19,19.561083,50.89,54.45,27.51,56.03,,,,10.56,38.48,21492754843.56,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
01810,1810.HK,Technology,28.44,7325.86,19.794534,52.52,59.9,17.76,156.28,,,,15.64,8.23,34142377000.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
01818,1818.HK,Basic Materials,22.12,637.4,18.482945,47.78,42.36,18.97,250.49,,,,6.85,37.43,2597165000.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
01876,1876.HK,Consumer Defensive,5.925,784.65,18.234937,30.62,8.54,-3.82,-18.79,,,,4.77,1.88,951000000.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
01882,1882.HK,Industrials,18.0,287.28,7.758022,31.3,26.2,12.94,13.38,,,,14.32,9.12,3479819000.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
06181,6181.HK,Consumer Cyclical,398.4,573.7,8.705581,55.63,898.0,176.31,272.04,,,,43.87,31.36,-6848198000.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
06618,6618.HK,Healthcare,37.06,1182.21,16.354795,48.31,71.7,16.26,141.83,,,,8.95,0.78,10173949000.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
06655,6655.HK,Basic Materials,16.83,123.65,8.955776,16.68,20.2,5.07,1.87,,,,8.9,31.15,6694037666.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
06690,6690.HK,Consumer Cyclical,21.62,617.03,9.60143,23.33,28.2,7.47,9.95,,,,16.47,15.32,26002941969.92,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
03330,3330.HK,Basic Materials,22.9,274.11,14.802844,26.6,31.2,9.08,85.89,,,,31.63,38.91,725733000.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
03360,3360.HK,Financial Services,6.97,335.81,7.152033,18.38,8.54,4.69,-12.91,,,,7.95,73.78,9965983000.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
03393,3393.HK,Industrials,14.85,154.29,11.926643,56.07,33.8,19.82,48.4,,,,16.97,14.27,1407697000.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
03606,3606.HK,Consumer Cyclical,56.35,341.91,14.845199,34.48,86.0,17.68,25.11,,,,24.8,24.11,12055090552.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
01686,1686.HK,Real Estate,5.745,135.75,13.206897,27.28,7.9,12.1,4.97,,,,16.96,68.36,1873510000.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
01698,1698.HK,Communication Services,32.58,483.12,9.743441,68.43,103.2,5.1,44.33,,,,13.77,3.72,10231000000.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
01766,1766.HK,Industrials,5.37,234.73,9.47418,20.56,6.76,6.99,4.19,,,,7.66,3.94,24185716000.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
01772,1772.HK,Basic Materials,36.62,176.87,10.316653,59.85,91.2,-17.97,-57.15,,,,3.57,29.88,2944844627.19,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02282,2282.HK,Consumer Cyclical,10.18,386.94,8.427152,40.54,17.12,87.6,nan,,,,156.27,64.6,8737668000.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02285,2285.HK,Industrials,20.2,102.82,12.314396,25.74,27.2,-6.47,-11.2,,,,9.59,15.21,229355000.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
01898,1898.HK,Energy,11.3,464.05,8.470765,25.85,15.24,-12.44,-7.4,,,,9.04,19.33,29791934000.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02057,2057.HK,Industrials,164.9,1251.59,10.76531,19.8,205.6,11.54,10.07,,,,13.68,12.61,11968419000.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02096,2096.HK,Healthcare,11.63,298.66,16.354525,20.07,14.55,6.93,13.02,,,,14.29,8.06,2013530000.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02142,2142.HK,Healthcare,14.72,127.92,19.317585,18.13,17.98,57.21,nan,,,,24.88,16.35,81334000.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00551,0551.HK,Consumer Cyclical,13.57,217.8,9.854853,28.95,19.1,-3.62,8.74,,,,8.25,12.95,591240000.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00576,0576.HK,Industrials,6.15,124.44,6.102479,24.63,8.16,8.82,0.93,,,,10.57,36.38,4203482000.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00586,0586.HK,Industrials,7.815,140.04,6.795652,44.96,14.2,-6.05,-47.99,,,,4.54,34.38,1839363000.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00590,0590.HK,Consumer Cyclical,21.98,129.02,6.316092,36.29,34.5,12.83,16.77,,,,13.63,21.49,23240000.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00631,0631.HK,Industrials,9.465,311.4,15.880872,41.72,16.24,16.13,2.23,,,,13.48,25.06,2457148000.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
09896,9896.HK,Consumer Cyclical,18.85,228.85,15.65477,62.97,50.9,28.59,23.6,,,,11.35,37.83,2577891000.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
09899,9899.HK,Communication Services,90.35,189.74,9.812784,69.56,296.8,-4.8,nan,,,,21.35,0.04,1618081000.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
09911,9911.HK,Technology,8.945,125.23,9.797371,36.52,14.09,35.0,92.93,,,,38.39,1.96,1454668000.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
09985,9985.HK,Consumer Defensive,7.45,181.03,10.517281,47.54,14.2,15.96,111.19,,,,19.52,19.58,1494379000.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
09987,9987.HK,Consumer Cyclical,345.6,1181.95,16.212783,23.4,451.2,7.23,28.09,,,,17.27,21.72,1466000000.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
06030,6030.HK,Financial Services,27.28,934.07,9.013966,16.06,32.5,4.88,12.16,,,,9.4,13.91,74104321265.96,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
06055,6055.HK,Consumer Defensive,24.6,170.15,18.879509,48.86,48.1,20.54,37.77,,,,26.9,31.44,1035402000.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
06060,6060.HK,Financial Services,11.64,190.29,8.423356,38.99,19.08,16.26,nan,,,,4.33,5.93,3535832000.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
06099,6099.HK,Financial Services,15.76,200.86,6.83025,15.5,18.65,10.31,15.24,,,,8.95,29.45,-31368505124.65,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
01585,1585.HK,Consumer Cyclical,9.11,283.56,9.670955,39.31,15.01,6.02,10.45,,,,27.83,7.05,5989810000.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02018,2018.HK,Technology,42.96,496.19,16.607053,15.43,50.8,15.55,45.16,,,,10.31,22.11,7183014000.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02367,2367.HK,Consumer Defensive,26.62,282.7,14.488643,59.48,65.7,32.65,24.09,,,,19.32,0.09,1780622000.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02378,2378.HK,Financial Services,110.1,2746.99,9.799976,16.08,131.2,nan,nan,,,,19.77,2.49,2450000000.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02382,2382.HK,Technology,70.5,760.7,13.65365,22.87,91.4,9.2,24.43,,,,15.92,10.54,6079499000.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00358,0358.HK,Basic Materials,36.58,507.54,9.33377,31.94,53.75,4.3,5.96,,,,8.77,34.46,-6914101315.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00384,0384.HK,Utilities,5.66,308.36,11.32,36.05,8.85,-7.16,-14.12,,,,4.76,42.18,7017584000.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00392,0392.HK,Industrials,31.06,390.73,6.442726,15.78,36.88,3.19,-8.09,,,,5.68,37.06,7407674000.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00425,0425.HK,Consumer Cyclical,24.86,291.11,8.766306,46.83,46.76,14.14,21.51,,,,11.45,21.37,4912275000.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00285,0285.HK,Technology,25.16,566.85,21.997976,43.59,44.6,18.75,23.68,,,,10.2,10.63,18768443000.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00288,0288.HK,Consumer Defensive,7.265,932.1,7.690966,32.98,10.84,-0.13,4.58,,,,14.01,18.82,2526000000.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00291,0291.HK,Consumer Defensive,18.88,612.47,19.060844,35.78,29.4,2.51,-8.11,,,,10.45,4.96,7127000000.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00303,0303.HK,Technology,50.2,127.51,12.103324,26.07,67.9,-3.29,-3.49,,,,20.72,9.76,123900000.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00316,0316.HK,Industrials,149.6,987.36,9.788818,16.38,178.9,-21.13,-46.65,,,,11.29,7.24,1990771000.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00762,0762.HK,Communication Services,5.63,1722.67,9.334061,44.64,10.17,3.39,7.52,,,,5.65,5.09,90175000000.0,2026-09-04,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
