代码,Yahoo代码,行业,最新价,流通市值_亿港元,PE_TTM,距52周高点跌幅_%,52周高点,营收5年CAGR_%,净利润5年CAGR_%,最新季度营收同比_%,最新季度净利润同比_%,营业利润占比_%,ROE_%,资产负债率_%,经营现金流_原始值,数据日期,待核验项,已在Watchlist
01876,1876.HK,Consumer Defensive,7.05,933.63,24.946039,25.16,9.42,-3.82,-18.79,,,,4.77,1.88,951000000.0,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
01882,1882.HK,Industrials,20.84,332.61,9.054114,20.46,26.2,12.94,13.38,,,,14.32,9.12,3479819000.0,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02313,2313.HK,Consumer Cyclical,44.18,664.03,10.245011,39.48,73.0,3.71,8.48,,,,15.54,26.11,5549401000.0,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02318,2318.HK,Financial Services,58.7,4371.73,7.014792,21.42,74.7,6.7,6.68,,,,13.47,10.35,658632000000.0,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02331,2331.HK,Consumer Cyclical,15.26,394.47,12.078776,34.84,23.42,4.68,-10.27,,,,10.63,5.45,4851532000.0,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02333,2333.HK,Consumer Cyclical,9.35,215.8,7.780016,52.92,19.86,17.75,6.07,,,,11.22,22.26,17753789028.71,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02338,2338.HK,Consumer Cyclical,30.62,594.95,20.126172,32.61,45.44,9.79,30.62,,,,11.73,10.75,28681522296.05,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
03668,3668.HK,Energy,30.92,408.14,17.884762,37.0,49.08,-18.33,-50.31,,,,4.87,0.69,,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
03808,3808.HK,Industrials,40.48,1117.65,14.265245,16.36,48.4,22.63,61.3,,,,15.6,3.58,7623014000.0,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
01698,1698.HK,Communication Services,38.74,1219.54,11.73067,62.75,104.0,5.1,44.33,,,,13.77,3.72,10231000000.0,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
01766,1766.HK,Industrials,5.33,232.98,9.998274,21.15,6.76,6.99,4.19,,,,7.66,3.94,24185716000.0,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
01772,1772.HK,Basic Materials,37.76,182.38,18.062768,58.6,91.2,-17.97,-57.15,,,,3.57,29.88,2944844627.19,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02232,2232.HK,Consumer Cyclical,6.43,183.44,10.490457,18.09,7.85,1.97,9.16,,,,13.97,1.63,266423000.0,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02282,2282.HK,Consumer Cyclical,11.35,431.3,8.540256,34.66,17.37,87.6,nan,,,,156.27,64.6,8737668000.0,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
03330,3330.HK,Basic Materials,18.25,218.45,14.765372,41.51,31.2,9.08,85.89,,,,31.63,38.91,725733000.0,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
03360,3360.HK,Financial Services,7.11,342.56,7.337436,16.74,8.54,4.69,-12.91,,,,7.95,73.78,9965983000.0,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
03393,3393.HK,Industrials,17.4,181.66,15.535714,48.52,33.8,19.82,48.4,,,,16.97,14.27,1407697000.0,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
03396,3396.HK,Technology,12.69,161.4,21.93997,31.92,18.64,8.07,-3.13,,,,1.83,22.44,25918375000.0,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
03606,3606.HK,Consumer Cyclical,58.95,357.68,15.028209,31.45,86.0,17.68,25.11,,,,24.8,24.11,12055090552.0,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00551,0551.HK,Consumer Cyclical,14.15,227.11,8.504311,25.92,19.1,-3.62,8.74,,,,8.25,12.95,591240000.0,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00576,0576.HK,Industrials,6.69,135.36,6.861461,18.01,8.16,8.82,0.93,,,,10.57,36.38,4203482000.0,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00590,0590.HK,Consumer Cyclical,24.18,141.94,6.948276,29.91,34.5,12.83,16.77,,,,13.63,21.49,23240000.0,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00631,0631.HK,Industrials,7.35,241.81,12.645053,54.74,16.24,16.13,2.23,,,,13.48,25.06,2457148000.0,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
09896,9896.HK,Consumer Cyclical,25.72,318.66,13.373669,50.49,51.95,28.59,23.6,,,,11.35,37.83,2577891000.0,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
09899,9899.HK,Communication Services,131.8,276.78,9.202711,55.77,298.0,-4.8,nan,,,,21.35,0.04,1618081000.0,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
09911,9911.HK,Technology,7.8,109.43,10.583446,44.64,14.09,35.0,92.93,,,,38.39,1.96,1454668000.0,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
09961,9961.HK,Consumer Cyclical,367.0,2311.02,6.47449,40.13,613.0,46.04,187.37,,,,19.48,11.82,14379000000.0,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
09985,9985.HK,Consumer Defensive,8.68,210.92,13.000123,39.72,14.4,15.96,111.19,,,,19.52,19.58,1494379000.0,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
09987,9987.HK,Consumer Cyclical,365.8,1254.69,17.021079,18.93,451.2,7.23,28.09,,,,17.27,21.72,1466000000.0,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
01898,1898.HK,Energy,10.93,448.86,8.900651,28.28,15.24,-12.44,-7.4,,,,9.04,19.33,29791934000.0,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02096,2096.HK,Healthcare,12.51,321.26,19.946527,17.04,15.08,6.93,13.02,,,,14.29,8.06,2013530000.0,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02099,2099.HK,Basic Materials,175.3,694.19,14.391238,29.37,248.2,5.84,27.98,,,,20.22,16.31,709984000.0,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02142,2142.HK,Healthcare,11.69,101.47,13.548302,34.98,17.98,57.21,nan,,,,24.88,16.35,81334000.0,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
06030,6030.HK,Financial Services,27.32,715.8,10.889803,16.96,32.9,4.88,12.16,,,,9.4,13.91,74104321265.96,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
06055,6055.HK,Consumer Defensive,25.1,173.61,17.676056,47.82,48.1,20.54,37.77,,,,26.9,31.44,1035402000.0,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
06060,6060.HK,Financial Services,11.08,181.14,13.176648,47.49,21.1,16.26,nan,,,,4.33,5.93,3535832000.0,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
06066,6066.HK,Financial Services,11.83,149.18,7.278222,24.94,15.76,15.45,7.87,,,,7.93,27.38,42719709000.0,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
06099,6099.HK,Financial Services,14.45,184.17,8.666504,23.95,19.0,10.31,15.24,,,,8.95,29.45,-31368505124.65,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00512,0512.HK,Healthcare,5.23,185.64,14.757336,47.06,9.88,8.71,-15.81,,,,7.29,17.38,1649523000.0,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
01585,1585.HK,Consumer Cyclical,10.93,340.21,10.284794,27.18,15.01,6.02,10.45,,,,27.83,7.05,5989810000.0,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00358,0358.HK,Basic Materials,33.82,469.25,12.857267,37.08,53.75,4.3,5.96,,,,8.77,34.46,-6914101315.0,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00384,0384.HK,Utilities,6.3,343.22,12.6,28.81,8.85,-7.16,-14.12,,,,4.76,42.18,7017584000.0,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00425,0425.HK,Consumer Cyclical,27.42,321.09,10.159271,41.36,46.76,14.14,21.51,,,,11.45,21.37,4912275000.0,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00285,0285.HK,Technology,24.02,541.17,13.851038,48.57,46.7,18.75,23.68,,,,10.2,10.63,18768443000.0,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00288,0288.HK,Consumer Defensive,8.62,1105.95,9.079266,20.48,10.84,-0.13,4.58,,,,14.01,18.82,2526000000.0,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00291,0291.HK,Consumer Defensive,24.54,796.08,21.222646,16.53,29.4,2.51,-8.11,,,,10.45,4.96,7127000000.0,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00303,0303.HK,Technology,52.75,133.99,12.718855,22.31,67.9,-3.29,-3.49,,,,20.72,9.76,123900000.0,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00762,0762.HK,Communication Services,6.78,2074.54,9.262295,36.52,10.68,3.39,7.52,,,,5.65,5.09,90175000000.0,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
00763,0763.HK,Technology,24.34,183.89,22.736687,47.61,46.46,2.88,-11.41,,,,7.45,30.31,3918746000.0,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02018,2018.HK,Technology,37.94,438.59,15.010884,25.61,51.0,15.55,45.16,,,,10.31,22.11,7183014000.0,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02367,2367.HK,Consumer Defensive,30.62,325.18,15.202179,53.39,65.7,32.65,24.09,,,,19.32,0.09,1780622000.0,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02382,2382.HK,Technology,57.2,617.19,11.593792,37.42,91.4,9.2,24.43,,,,15.92,10.54,6079499000.0,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
02400,2400.HK,Communication Services,46.6,227.87,13.64038,49.59,92.45,18.88,nan,,,,40.28,2.34,1712603000.0,2026-07-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长；红筹/H股/香港本地属性确认；老千股风险排查,否
